request,Filing_Jurisdiction:token,Filing_Jurisdiction:id,Filing_Jurisdiction,Filing_Year:token,Filing_Year:id,Filing_Year,Spender_Business_Classification:token,Spender_Business_Classification:id,Spender_Business_Classification,Spender_Industry:token,Spender_Industry:id,Spender_Industry,Spender_Sector:token,Spender_Sector:id,Spender_Sector,#_of_Records,Total_$
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=IA&lby-y=2018&lby-f-ccb=192",lby-s,IA,IA,lby-y,2018,2018,lby-f-ccb,192,"Management consultants & services",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",6,21600.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=VT&lby-y=2015&lby-f-ccb=190",lby-s,VT,VT,lby-y,2015,2015,lby-f-ccb,190,"Employment agencies",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",3,21600.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=ME&lby-y=2018&lby-f-ccb=283",lby-s,ME,ME,lby-y,2018,2018,lby-f-ccb,283,"Drug Legalization Advocates",lby-f-cci,150,"Drug Policy",lby-f-ccg,10,"Ideology/Single Issue",1,21012.48
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=NE&lby-y=2015&lby-f-ccb=257",lby-s,NE,NE,lby-y,2015,2015,lby-f-ccb,257,"Republican-based groups (but not official party committees) and generic conservative ones",lby-f-cci,73,"Conservative Policy Organization",lby-f-ccg,10,"Ideology/Single Issue",13,20531.25
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=VT&lby-y=2018&lby-f-ccb=190",lby-s,VT,VT,lby-y,2018,2018,lby-f-ccb,190,"Employment agencies",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",7,20400.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=AK&lby-y=2018&lby-f-ccb=283",lby-s,AK,AK,lby-y,2018,2018,lby-f-ccb,283,"Drug Legalization Advocates",lby-f-cci,150,"Drug Policy",lby-f-ccg,10,"Ideology/Single Issue",8,20000.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=FL&lby-y=2013&lby-f-ccb=258",lby-s,FL,FL,lby-y,2013,2013,lby-f-ccb,258,"Democratic-based groups (but not official party committees) and generic liberal/progressive ones",lby-f-cci,74,"Liberal Policy Organization",lby-f-ccg,10,"Ideology/Single Issue",4,20000.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=IA&lby-y=2015&lby-f-ccb=193",lby-s,IA,IA,lby-y,2015,2015,lby-f-ccb,193,"Marketing research services",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",8,20000.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=TX&lby-y=2016&lby-f-ccb=256",lby-s,TX,TX,lby-y,2016,2016,lby-f-ccb,256,"Limited Government",lby-f-cci,73,"Conservative Policy Organization",lby-f-ccg,10,"Ideology/Single Issue",2,20000.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=CO&lby-y=2018&lby-f-ccb=283",lby-s,CO,CO,lby-y,2018,2018,lby-f-ccb,283,"Drug Legalization Advocates",lby-f-cci,150,"Drug Policy",lby-f-ccg,10,"Ideology/Single Issue",17,19692.96
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=CT&lby-y=2016&lby-f-ccb=191",lby-s,CT,CT,lby-y,2016,2016,lby-f-ccb,191,"Political consultants & advisers",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",2,19507.47
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=CO&lby-y=2018&lby-f-ccb=256",lby-s,CO,CO,lby-y,2018,2018,lby-f-ccb,256,"Limited Government",lby-f-cci,73,"Conservative Policy Organization",lby-f-ccg,10,"Ideology/Single Issue",13,19500.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=WI&lby-y=2017&lby-f-ccb=186",lby-s,WI,WI,lby-y,2017,2017,lby-f-ccb,186,"Advertising & public relations services",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",1,19277.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=CO&lby-y=2017&lby-f-ccb=283",lby-s,CO,CO,lby-y,2017,2017,lby-f-ccb,283,"Drug Legalization Advocates",lby-f-cci,150,"Drug Policy",lby-f-ccg,10,"Ideology/Single Issue",17,19044.98
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=IA&lby-y=2016&lby-f-ccb=188",lby-s,IA,IA,lby-y,2016,2016,lby-f-ccb,188,"Outdoor advertising services",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",6,19000.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=CO&lby-y=2016&lby-f-ccb=283",lby-s,CO,CO,lby-y,2016,2016,lby-f-ccb,283,"Drug Legalization Advocates",lby-f-cci,150,"Drug Policy",lby-f-ccg,10,"Ideology/Single Issue",16,18844.62
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=WA&lby-y=2017&lby-f-ccb=190",lby-s,WA,WA,lby-y,2017,2017,lby-f-ccb,190,"Employment agencies",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",72,18312.55
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=WA&lby-y=2018&lby-f-ccb=190",lby-s,WA,WA,lby-y,2018,2018,lby-f-ccb,190,"Employment agencies",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",72,18286.41
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=WA&lby-y=2016&lby-f-ccb=190",lby-s,WA,WA,lby-y,2016,2016,lby-f-ccb,190,"Employment agencies",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",72,18240.58
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=WI&lby-y=2013&lby-f-ccb=258",lby-s,WI,WI,lby-y,2013,2013,lby-f-ccb,258,"Democratic-based groups (but not official party committees) and generic liberal/progressive ones",lby-f-cci,74,"Liberal Policy Organization",lby-f-ccg,10,"Ideology/Single Issue",4,18144.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=CT&lby-y=2013&lby-f-ccb=256",lby-s,CT,CT,lby-y,2013,2013,lby-f-ccb,256,"Limited Government",lby-f-cci,73,"Conservative Policy Organization",lby-f-ccg,10,"Ideology/Single Issue",4,17838.38
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=CO&lby-y=2014&lby-f-ccb=258",lby-s,CO,CO,lby-y,2014,2014,lby-f-ccb,258,"Democratic-based groups (but not official party committees) and generic liberal/progressive ones",lby-f-cci,74,"Liberal Policy Organization",lby-f-ccg,10,"Ideology/Single Issue",10,17500.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=MA&lby-y=2015&lby-f-ccb=194",lby-s,MA,MA,lby-y,2015,2015,lby-f-ccb,194,"Security services",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",4,17500.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=OR&lby-y=2016&lby-f-ccb=283",lby-s,OR,OR,lby-y,2016,2016,lby-f-ccb,283,"Drug Legalization Advocates",lby-f-cci,150,"Drug Policy",lby-f-ccg,10,"Ideology/Single Issue",4,16826.03
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=OR&lby-y=2016&lby-f-ccb=258",lby-s,OR,OR,lby-y,2016,2016,lby-f-ccb,258,"Democratic-based groups (but not official party committees) and generic liberal/progressive ones",lby-f-cci,74,"Liberal Policy Organization",lby-f-ccg,10,"Ideology/Single Issue",8,16370.51
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=SC&lby-y=2015&lby-f-ccb=258",lby-s,SC,SC,lby-y,2015,2015,lby-f-ccb,258,"Democratic-based groups (but not official party committees) and generic liberal/progressive ones",lby-f-cci,74,"Liberal Policy Organization",lby-f-ccg,10,"Ideology/Single Issue",11,16121.68
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=WI&lby-y=2014&lby-f-ccb=258",lby-s,WI,WI,lby-y,2014,2014,lby-f-ccb,258,"Democratic-based groups (but not official party committees) and generic liberal/progressive ones",lby-f-cci,74,"Liberal Policy Organization",lby-f-ccg,10,"Ideology/Single Issue",4,15968.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=WI&lby-y=2013&lby-f-ccb=189",lby-s,WI,WI,lby-y,2013,2013,lby-f-ccb,189,"Commercial photography, art & graphic design",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",2,15379.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=WI&lby-y=2015&lby-f-ccb=189",lby-s,WI,WI,lby-y,2015,2015,lby-f-ccb,189,"Commercial photography, art & graphic design",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",1,15379.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=WI&lby-y=2013&lby-f-ccb=190",lby-s,WI,WI,lby-y,2013,2013,lby-f-ccb,190,"Employment agencies",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",2,15210.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=MA&lby-y=2016&lby-f-ccb=283",lby-s,MA,MA,lby-y,2016,2016,lby-f-ccb,283,"Drug Legalization Advocates",lby-f-cci,150,"Drug Policy",lby-f-ccg,10,"Ideology/Single Issue",7,15147.39
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=MI&lby-y=2015&lby-f-ccb=190",lby-s,MI,MI,lby-y,2015,2015,lby-f-ccb,190,"Employment agencies",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",6,15090.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=FL&lby-y=2016&lby-f-ccb=258",lby-s,FL,FL,lby-y,2016,2016,lby-f-ccb,258,"Democratic-based groups (but not official party committees) and generic liberal/progressive ones",lby-f-cci,74,"Liberal Policy Organization",lby-f-ccg,10,"Ideology/Single Issue",8,15000.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=FL&lby-y=2018&lby-f-ccb=258",lby-s,FL,FL,lby-y,2018,2018,lby-f-ccb,258,"Democratic-based groups (but not official party committees) and generic liberal/progressive ones",lby-f-cci,74,"Liberal Policy Organization",lby-f-ccg,10,"Ideology/Single Issue",8,15000.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=MI&lby-y=2016&lby-f-ccb=190",lby-s,MI,MI,lby-y,2016,2016,lby-f-ccb,190,"Employment agencies",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",6,14725.50
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=VT&lby-y=2016&lby-f-ccb=190",lby-s,VT,VT,lby-y,2016,2016,lby-f-ccb,190,"Employment agencies",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",6,14400.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=MI&lby-y=2017&lby-f-ccb=190",lby-s,MI,MI,lby-y,2017,2017,lby-f-ccb,190,"Employment agencies",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",6,14281.50
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=CO&lby-y=2013&lby-f-ccb=188",lby-s,CO,CO,lby-y,2013,2013,lby-f-ccb,188,"Outdoor advertising services",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",2,14000.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=IA&lby-y=2017&lby-f-ccb=188",lby-s,IA,IA,lby-y,2017,2017,lby-f-ccb,188,"Outdoor advertising services",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",6,14000.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=IA&lby-y=2017&lby-f-ccb=256",lby-s,IA,IA,lby-y,2017,2017,lby-f-ccb,256,"Limited Government",lby-f-cci,73,"Conservative Policy Organization",lby-f-ccg,10,"Ideology/Single Issue",2,13937.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=IA&lby-y=2015&lby-f-ccb=191",lby-s,IA,IA,lby-y,2015,2015,lby-f-ccb,191,"Political consultants & advisers",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",8,13800.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=MA&lby-y=2016&lby-f-ccb=258",lby-s,MA,MA,lby-y,2016,2016,lby-f-ccb,258,"Democratic-based groups (but not official party committees) and generic liberal/progressive ones",lby-f-cci,74,"Liberal Policy Organization",lby-f-ccg,10,"Ideology/Single Issue",18,13530.79
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=CO&lby-y=2014&lby-f-ccb=184",lby-s,CO,CO,lby-y,2014,2014,lby-f-ccb,184,"Beauty & barber shops",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",7,13250.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=IA&lby-y=2017&lby-f-ccb=192",lby-s,IA,IA,lby-y,2017,2017,lby-f-ccb,192,"Management consultants & services",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",6,13200.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=VT&lby-y=2017&lby-f-ccb=190",lby-s,VT,VT,lby-y,2017,2017,lby-f-ccb,190,"Employment agencies",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",6,13200.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=MI&lby-y=2018&lby-f-ccb=190",lby-s,MI,MI,lby-y,2018,2018,lby-f-ccb,190,"Employment agencies",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",6,13100.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=OR&lby-y=2014&lby-f-ccb=190",lby-s,OR,OR,lby-y,2014,2014,lby-f-ccb,190,"Employment agencies",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",8,12500.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=WI&lby-y=2014&lby-f-ccb=190",lby-s,WI,WI,lby-y,2014,2014,lby-f-ccb,190,"Employment agencies",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",2,12480.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=SC&lby-y=2013&lby-f-ccb=192",lby-s,SC,SC,lby-y,2013,2013,lby-f-ccb,192,"Management consultants & services",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",2,12308.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=CO&lby-y=2016&lby-f-ccb=191",lby-s,CO,CO,lby-y,2016,2016,lby-f-ccb,191,"Political consultants & advisers",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",51,12000.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=IA&lby-y=2018&lby-f-ccb=188",lby-s,IA,IA,lby-y,2018,2018,lby-f-ccb,188,"Outdoor advertising services",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",6,12000.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=MI&lby-y=2013&lby-f-ccb=193",lby-s,MI,MI,lby-y,2013,2013,lby-f-ccb,193,"Marketing research services",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",2,12000.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=MI&lby-y=2014&lby-f-ccb=193",lby-s,MI,MI,lby-y,2014,2014,lby-f-ccb,193,"Marketing research services",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",2,12000.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=MI&lby-y=2015&lby-f-ccb=193",lby-s,MI,MI,lby-y,2015,2015,lby-f-ccb,193,"Marketing research services",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",6,12000.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=MI&lby-y=2016&lby-f-ccb=193",lby-s,MI,MI,lby-y,2016,2016,lby-f-ccb,193,"Marketing research services",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",6,12000.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=MI&lby-y=2017&lby-f-ccb=193",lby-s,MI,MI,lby-y,2017,2017,lby-f-ccb,193,"Marketing research services",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",6,12000.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=MI&lby-y=2018&lby-f-ccb=193",lby-s,MI,MI,lby-y,2018,2018,lby-f-ccb,193,"Marketing research services",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",6,12000.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=WA&lby-y=2015&lby-f-ccb=194",lby-s,WA,WA,lby-y,2015,2015,lby-f-ccb,194,"Security services",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",2,12000.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=MA&lby-y=2017&lby-f-ccb=258",lby-s,MA,MA,lby-y,2017,2017,lby-f-ccb,258,"Democratic-based groups (but not official party committees) and generic liberal/progressive ones",lby-f-cci,74,"Liberal Policy Organization",lby-f-ccg,10,"Ideology/Single Issue",15,11253.50
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=WI&lby-y=2016&lby-f-ccb=258",lby-s,WI,WI,lby-y,2016,2016,lby-f-ccb,258,"Democratic-based groups (but not official party committees) and generic liberal/progressive ones",lby-f-cci,74,"Liberal Policy Organization",lby-f-ccg,10,"Ideology/Single Issue",4,11000.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=MI&lby-y=2018&lby-f-ccb=256",lby-s,MI,MI,lby-y,2018,2018,lby-f-ccb,256,"Limited Government",lby-f-cci,73,"Conservative Policy Organization",lby-f-ccg,10,"Ideology/Single Issue",6,10848.68
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=FL&lby-y=2014&lby-f-ccb=258",lby-s,FL,FL,lby-y,2014,2014,lby-f-ccb,258,"Democratic-based groups (but not official party committees) and generic liberal/progressive ones",lby-f-cci,74,"Liberal Policy Organization",lby-f-ccg,10,"Ideology/Single Issue",4,10000.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=IA&lby-y=2014&lby-f-ccb=192",lby-s,IA,IA,lby-y,2014,2014,lby-f-ccb,192,"Management consultants & services",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",8,10000.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=IA&lby-y=2015&lby-f-ccb=192",lby-s,IA,IA,lby-y,2015,2015,lby-f-ccb,192,"Management consultants & services",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",10,10000.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=IA&lby-y=2016&lby-f-ccb=192",lby-s,IA,IA,lby-y,2016,2016,lby-f-ccb,192,"Management consultants & services",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",6,10000.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=TX&lby-y=2013&lby-f-ccb=186",lby-s,TX,TX,lby-y,2013,2013,lby-f-ccb,186,"Advertising & public relations services",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",1,10000.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=TX&lby-y=2014&lby-f-ccb=193",lby-s,TX,TX,lby-y,2014,2014,lby-f-ccb,193,"Marketing research services",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",1,10000.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=TX&lby-y=2015&lby-f-ccb=186",lby-s,TX,TX,lby-y,2015,2015,lby-f-ccb,186,"Advertising & public relations services",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",1,10000.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=TX&lby-y=2016&lby-f-ccb=193",lby-s,TX,TX,lby-y,2016,2016,lby-f-ccb,193,"Marketing research services",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",1,10000.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=TX&lby-y=2017&lby-f-ccb=186",lby-s,TX,TX,lby-y,2017,2017,lby-f-ccb,186,"Advertising & public relations services",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",1,10000.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=TX&lby-y=2017&lby-f-ccb=193",lby-s,TX,TX,lby-y,2017,2017,lby-f-ccb,193,"Marketing research services",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",1,10000.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=TX&lby-y=2018&lby-f-ccb=193",lby-s,TX,TX,lby-y,2018,2018,lby-f-ccb,193,"Marketing research services",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",1,10000.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=ME&lby-y=2015&lby-f-ccb=192",lby-s,ME,ME,lby-y,2015,2015,lby-f-ccb,192,"Management consultants & services",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",1,9750.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=ME&lby-y=2014&lby-f-ccb=283",lby-s,ME,ME,lby-y,2014,2014,lby-f-ccb,283,"Drug Legalization Advocates",lby-f-cci,150,"Drug Policy",lby-f-ccg,10,"Ideology/Single Issue",1,9748.50
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=IA&lby-y=2017&lby-f-ccb=258",lby-s,IA,IA,lby-y,2017,2017,lby-f-ccb,258,"Democratic-based groups (but not official party committees) and generic liberal/progressive ones",lby-f-cci,74,"Liberal Policy Organization",lby-f-ccg,10,"Ideology/Single Issue",18,9729.84
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=IA&lby-y=2018&lby-f-ccb=258",lby-s,IA,IA,lby-y,2018,2018,lby-f-ccb,258,"Democratic-based groups (but not official party committees) and generic liberal/progressive ones",lby-f-cci,74,"Liberal Policy Organization",lby-f-ccg,10,"Ideology/Single Issue",14,9204.00
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=OR&lby-y=2018&lby-f-ccb=190",lby-s,OR,OR,lby-y,2018,2018,lby-f-ccb,190,"Employment agencies",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",4,9025.72
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=OR&lby-y=2016&lby-f-ccb=190",lby-s,OR,OR,lby-y,2016,2016,lby-f-ccb,190,"Employment agencies",lby-f-cci,61,"Business Services",lby-f-ccg,7,"General Business",4,8999.69
"dt=3&lby-y=2018,2017,2016,2015,2014,2013&lby-f-fc=2&lby-f-cci=61,73,150,96,74&lby-s=CO&lby-y=2015&lby-f-ccb=283",lby-s,CO,CO,lby-y,2015,2015,lby-f-ccb,283,"Drug Legalization Advocates",lby-f-cci,150,"Drug Policy",lby-f-ccg,10,"Ideology/Single Issue",7,8333.30
